"Título de trazado: ASA_01_SO_01"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, psi (LGR S/N: 22034869, SEN S/N: 22034869)","Temp, °F (LGR S/N: 22034869, SEN S/N: 22034869)","Pres abs Barom., psi (LGR S/N: 21981564, SEN S/N: 21981564)","Profundidad de sensor, pies (LGR S/N: 22034869)","Acoplador separado (LGR S/N: 22034869)","Acoplador adjunto (LGR S/N: 22034869)","Host conectado (LGR S/N: 22034869)","Final de archivo (LGR S/N: 22034869)"
3858,10/11/25 08:10:00 PM,8.3546,40.696,8.3170,0.087,,,,
3859,10/11/25 08:15:00 PM,8.3546,40.696,8.3157,0.090,,,,
3860,10/11/25 08:20:00 PM,8.3546,40.696,8.3157,0.090,,,,
3861,10/11/25 08:25:00 PM,8.3546,40.696,8.3195,0.081,,,,
3862,10/11/25 08:30:00 PM,8.3546,40.696,8.3182,0.084,,,,
3863,10/11/25 08:35:00 PM,8.3546,40.696,8.3170,0.087,,,,
3864,10/11/25 08:40:00 PM,8.3523,40.696,8.3157,0.084,,,,
3865,10/11/25 08:45:00 PM,8.3546,40.696,8.3173,0.086,,,,
3866,10/11/25 08:50:00 PM,8.3523,40.696,8.3157,0.084,,,,
3867,10/11/25 08:55:00 PM,8.3546,40.696,8.3128,0.096,,,,
3868,10/11/25 09:00:00 PM,8.3523,40.696,8.3162,0.083,,,,
3869,10/11/25 09:05:00 PM,8.3517,40.509,8.3149,0.085,,,,
3870,10/11/25 09:10:00 PM,8.3517,40.509,8.3149,0.085,,,,
3871,10/11/25 09:15:00 PM,8.3517,40.509,8.3136,0.088,,,,
3872,10/11/25 09:20:00 PM,8.3540,40.509,8.3153,0.089,,,,
3873,10/11/25 09:25:00 PM,8.3540,40.509,8.3136,0.093,,,,
3874,10/11/25 09:30:00 PM,8.3517,40.509,8.3107,0.095,,,,
3875,10/11/25 09:35:00 PM,8.3517,40.509,8.3123,0.091,,,,
3876,10/11/25 09:40:00 PM,8.3517,40.509,8.3127,0.090,,,,
3877,10/11/25 09:45:00 PM,8.3540,40.509,8.3147,0.091,,,,
3878,10/11/25 09:50:00 PM,8.3517,40.509,8.3147,0.085,,,,
3879,10/11/25 09:55:00 PM,8.3540,40.509,8.3152,0.090,,,,
3880,10/11/25 10:00:00 PM,8.3540,40.509,8.3139,0.093,,,,
3881,10/11/25 10:05:00 PM,8.3540,40.509,8.3139,0.093,,,,
3882,10/11/25 10:10:00 PM,8.3540,40.509,8.3139,0.093,,,,
3883,10/11/25 10:15:00 PM,8.3540,40.509,8.3139,0.093,,,,
3884,10/11/25 10:20:00 PM,8.3540,40.509,8.3141,0.092,,,,
3885,10/11/25 10:25:00 PM,8.3517,40.509,8.3125,0.090,,,,
3886,10/11/25 10:30:00 PM,8.3517,40.509,8.3141,0.087,,,,
3887,10/11/25 10:35:00 PM,8.3540,40.509,8.3111,0.099,,,,
3888,10/11/25 10:40:00 PM,8.3540,40.509,8.3098,0.102,,,,
3889,10/11/25 10:45:00 PM,8.3517,40.509,8.3115,0.093,,,,
3890,10/11/25 10:50:00 PM,8.3540,40.509,8.3102,0.101,,,,
3891,10/11/25 10:55:00 PM,8.3494,40.509,8.3085,0.094,,,,
3892,10/11/25 11:00:00 PM,8.3494,40.509,8.3085,0.094,,,,
3893,10/11/25 11:05:00 PM,8.3494,40.509,8.3102,0.090,,,,
3894,10/11/25 11:10:00 PM,8.3494,40.509,8.3088,0.094,,,,
3895,10/11/25 11:15:00 PM,8.3471,40.509,8.3059,0.095,,,,
3896,10/11/25 11:20:00 PM,8.3471,40.509,8.3075,0.091,,,,
3897,10/11/25 11:25:00 PM,8.3471,40.509,8.3075,0.091,,,,
3898,10/11/25 11:30:00 PM,8.3463,40.321,8.3044,0.097,,,,
3899,10/11/25 11:35:00 PM,8.3440,40.321,8.3044,0.091,,,,
3900,10/11/25 11:40:00 PM,8.3440,40.321,8.3031,0.094,,,,
3901,10/11/25 11:45:00 PM,8.3394,40.321,8.3015,0.087,,,,
3902,10/11/25 11:50:00 PM,8.3417,40.321,8.2998,0.097,,,,
3903,10/11/25 11:55:00 PM,8.3417,40.321,8.2985,0.100,,,,
3904,10/12/25 12:00:00 AM,8.3394,40.321,8.2985,0.094,,,,
3905,10/12/25 12:05:00 AM,8.3371,40.321,8.2967,0.093,,,,
3906,10/12/25 12:10:00 AM,8.3417,40.321,8.2985,0.100,,,,
3907,10/12/25 12:15:00 AM,8.3394,40.321,8.2985,0.094,,,,
3908,10/12/25 12:20:00 AM,8.3394,40.321,8.2998,0.091,,,,
3909,10/12/25 12:25:00 AM,8.3394,40.321,8.2998,0.091,,,,
3910,10/12/25 12:30:00 AM,8.3394,40.321,8.2982,0.095,,,,
3911,10/12/25 12:35:00 AM,8.3371,40.321,8.2964,0.094,,,,
3912,10/12/25 12:40:00 AM,8.3371,40.321,8.2967,0.093,,,,
3913,10/12/25 12:45:00 AM,8.3371,40.321,8.2967,0.093,,,,
3914,10/12/25 12:50:00 AM,8.3371,40.321,8.2967,0.093,,,,
3915,10/12/25 12:55:00 AM,8.3347,40.321,8.2951,0.091,,,,
3916,10/12/25 01:00:00 AM,8.3371,40.321,8.2951,0.097,,,,
3917,10/12/25 01:05:00 AM,8.3347,40.321,8.2934,0.095,,,,
3918,10/12/25 01:10:00 AM,8.3347,40.321,8.2934,0.095,,,,
3919,10/12/25 01:15:00 AM,8.3347,40.321,8.2934,0.095,,,,
3920,10/12/25 01:20:00 AM,8.3347,40.321,8.2951,0.091,,,,
3921,10/12/25 01:25:00 AM,8.3347,40.321,8.2921,0.098,,,,
3922,10/12/25 01:30:00 AM,8.3324,40.321,8.2937,0.089,,,,
3923,10/12/25 01:35:00 AM,8.3347,40.321,8.2924,0.098,,,,
3924,10/12/25 01:40:00 AM,8.3347,40.321,8.2906,0.102,,,,
3925,10/12/25 01:45:00 AM,8.3324,40.321,8.2906,0.096,,,,
3926,10/12/25 01:50:00 AM,8.3347,40.321,8.2906,0.102,,,,
3927,10/12/25 01:55:00 AM,8.3324,40.321,8.2906,0.096,,,,
3928,10/12/25 02:00:00 AM,8.3324,40.321,8.2891,0.100,,,,
3929,10/12/25 02:05:00 AM,8.3324,40.321,8.2924,0.092,,,,
3930,10/12/25 02:10:00 AM,8.3347,40.321,8.2924,0.098,,,,
3931,10/12/25 02:15:00 AM,8.3324,40.321,8.2909,0.096,,,,
3932,10/12/25 02:20:00 AM,8.3324,40.321,8.2909,0.096,,,,
3933,10/12/25 02:25:00 AM,8.3324,40.321,8.2909,0.096,,,,
3934,10/12/25 02:30:00 AM,8.3347,40.321,8.2912,0.100,,,,
3935,10/12/25 02:35:00 AM,8.3317,40.134,8.2930,0.089,,,,
3936,10/12/25 02:40:00 AM,8.3347,40.321,8.2899,0.103,,,,
3937,10/12/25 02:45:00 AM,8.3317,40.134,8.2915,0.093,,,,
3938,10/12/25 02:50:00 AM,8.3340,40.134,8.2882,0.106,,,,
3939,10/12/25 02:55:00 AM,8.3317,40.134,8.2899,0.096,,,,
3940,10/12/25 03:00:00 AM,8.3317,40.134,8.2866,0.104,,,,
3941,10/12/25 03:05:00 AM,8.3317,40.134,8.2885,0.100,,,,
3942,10/12/25 03:10:00 AM,8.3317,40.134,8.2869,0.103,,,,
3943,10/12/25 03:15:00 AM,8.3294,40.134,8.2902,0.090,,,,
3944,10/12/25 03:20:00 AM,8.3294,40.134,8.2872,0.097,,,,
3945,10/12/25 03:25:00 AM,8.3294,40.134,8.2872,0.097,,,,
3946,10/12/25 03:30:00 AM,8.3294,40.134,8.2854,0.101,,,,
3947,10/12/25 03:35:00 AM,8.3294,40.134,8.2873,0.097,,,,
3948,10/12/25 03:40:00 AM,8.3317,40.134,8.2857,0.106,,,,
3949,10/12/25 03:45:00 AM,8.3317,40.134,8.2857,0.106,,,,
3950,10/12/25 03:50:00 AM,8.3317,40.134,8.2840,0.110,,,,
3951,10/12/25 03:55:00 AM,8.3317,40.134,8.2873,0.102,,,,
3952,10/12/25 04:00:00 AM,8.3294,40.134,8.2873,0.097,,,,
3953,10/12/25 04:05:00 AM,8.3294,40.134,8.2827,0.108,,,,
3954,10/12/25 04:10:00 AM,8.3317,40.134,8.2843,0.109,,,,
3955,10/12/25 04:15:00 AM,8.3294,40.134,8.2843,0.104,,,,
3956,10/12/25 04:20:00 AM,8.3317,40.134,8.2876,0.102,,,,
3957,10/12/25 04:25:00 AM,8.3317,40.134,8.2862,0.105,,,,
3958,10/12/25 04:30:00 AM,8.3317,40.134,8.2862,0.105,,,,
3959,10/12/25 04:35:00 AM,8.3340,40.134,8.2846,0.114,,,,
3960,10/12/25 04:40:00 AM,8.3317,40.134,8.2862,0.105,,,,
3961,10/12/25 04:45:00 AM,8.3317,40.134,8.2879,0.101,,,,
3962,10/12/25 04:50:00 AM,8.3317,40.134,8.2879,0.101,,,,
3963,10/12/25 04:55:00 AM,8.3317,40.134,8.2879,0.101,,,,
3964,10/12/25 05:00:00 AM,8.3317,40.134,8.2860,0.105,,,,
3965,10/12/25 05:05:00 AM,8.3317,40.134,8.2876,0.102,,,,
3966,10/12/25 05:10:00 AM,8.3294,40.134,8.2860,0.100,,,,
3967,10/12/25 05:15:00 AM,8.3340,40.134,8.2893,0.103,,,,
3968,10/12/25 05:20:00 AM,8.3317,40.134,8.2860,0.105,,,,
3969,10/12/25 05:25:00 AM,8.3317,40.134,8.2876,0.102,,,,
3970,10/12/25 05:30:00 AM,8.3317,40.134,8.2891,0.098,,,,
3971,10/12/25 05:35:00 AM,8.3334,39.947,8.2906,0.099,,,,
3972,10/12/25 05:40:00 AM,8.3334,39.947,8.2891,0.102,,,,
3973,10/12/25 05:45:00 AM,8.3311,39.947,8.2921,0.090,,,,
3974,10/12/25 05:50:00 AM,8.3358,39.947,8.2938,0.097,,,,
3975,10/12/25 05:55:00 AM,8.3358,39.947,8.2921,0.101,,,,
3976,10/12/25 06:00:00 AM,8.3334,39.947,8.2918,0.096,,,,
3977,10/12/25 06:05:00 AM,8.3334,39.947,8.2918,0.096,,,,
3978,10/12/25 06:10:00 AM,8.3381,39.947,8.2933,0.103,,,,
3979,10/12/25 06:15:00 AM,8.3358,39.947,8.2933,0.098,,,,
3980,10/12/25 06:20:00 AM,8.3358,39.947,8.2949,0.094,,,,
3981,10/12/25 06:25:00 AM,8.3334,39.947,8.2963,0.086,,,,
3982,10/12/25 06:30:00 AM,8.3381,39.947,8.2988,0.091,,,,
3983,10/12/25 06:35:00 AM,8.3358,39.947,8.2992,0.084,,,,
3984,10/12/25 06:40:00 AM,8.3358,39.947,8.3028,0.076,,,,
3985,10/12/25 06:45:00 AM,8.3358,39.947,8.3031,0.075,,,,
3986,10/12/25 06:50:00 AM,8.3381,39.947,8.3078,0.070,,,,
3987,10/12/25 06:55:00 AM,8.3387,40.134,8.3073,0.072,,,,
3988,10/12/25 07:00:00 AM,8.3387,40.134,8.3085,0.070,,,,
3989,10/12/25 07:05:00 AM,8.3387,40.134,8.3140,0.057,,,,
3990,10/12/25 07:10:00 AM,8.3387,40.134,8.3133,0.059,,,,
3991,10/12/25 07:15:00 AM,8.3387,40.134,8.3168,0.051,,,,
3992,10/12/25 07:20:00 AM,8.3410,40.134,8.3173,0.055,,,,
3993,10/12/25 07:25:00 AM,8.3410,40.134,8.3201,0.048,,,,
3994,10/12/25 07:30:00 AM,8.3410,40.134,8.3205,0.047,,,,
3995,10/12/25 07:35:00 AM,8.3387,40.134,8.3214,0.040,,,,
3996,10/12/25 07:40:00 AM,8.3433,40.134,8.3217,0.050,,,,
3997,10/12/25 07:45:00 AM,8.3433,40.134,8.3252,0.042,,,,
3998,10/12/25 07:50:00 AM,8.3417,40.321,8.3259,0.036,,,,
3999,10/12/25 07:55:00 AM,8.3417,40.321,8.3247,0.039,,,,
4000,10/12/25 08:00:00 AM,8.3417,40.321,8.3260,0.036,,,,
4001,10/12/25 08:05:00 AM,8.3417,40.321,8.3273,0.033,,,,
4002,10/12/25 08:10:00 AM,8.3417,40.321,8.3285,0.030,,,,
4003,10/12/25 08:15:00 AM,8.3440,40.321,8.3314,0.029,,,,
4004,10/12/25 08:20:00 AM,8.3417,40.321,8.3300,0.027,,,,
4005,10/12/25 08:25:00 AM,8.3417,40.321,8.3301,0.027,,,,
4006,10/12/25 08:30:00 AM,8.3463,40.321,8.3313,0.035,,,,
4007,10/12/25 08:35:00 AM,8.3463,40.321,8.3323,0.032,,,,
4008,10/12/25 08:40:00 AM,8.3446,40.509,8.3342,0.024,,,,
4009,10/12/25 08:45:00 AM,8.3471,40.509,8.3343,0.029,,,,
4010,10/12/25 08:50:00 AM,8.3446,40.509,8.3353,0.021,,,,
4011,10/12/25 08:55:00 AM,8.3446,40.509,8.3337,0.025,,,,
4012,10/12/25 09:00:00 AM,8.3446,40.509,8.3355,0.021,,,,
4013,10/12/25 09:05:00 AM,8.3471,40.509,8.3356,0.026,,,,
4014,10/12/25 09:10:00 AM,8.3423,40.509,8.3373,0.011,,,,
4015,10/12/25 09:15:00 AM,8.3446,40.509,8.3347,0.023,,,,
4016,10/12/25 09:20:00 AM,8.3446,40.509,8.3365,0.019,,,,
4017,10/12/25 09:25:00 AM,8.3446,40.509,8.3366,0.018,,,,
4018,10/12/25 09:30:00 AM,8.3446,40.509,8.3349,0.022,,,,
4019,10/12/25 09:35:00 AM,8.3471,40.509,8.3358,0.026,,,,
4020,10/12/25 09:40:00 AM,8.3453,40.696,8.3358,0.022,,,,
4021,10/12/25 09:45:00 AM,8.3453,40.696,8.3333,0.028,,,,
4022,10/12/25 09:50:00 AM,8.3430,40.696,8.3358,0.017,,,,
4023,10/12/25 09:55:00 AM,8.3453,40.696,8.3366,0.020,,,,
4024,10/12/25 10:00:00 AM,8.3453,40.696,8.3358,0.022,,,,
4025,10/12/25 10:05:00 AM,8.3453,40.696,8.3365,0.020,,,,
4026,10/12/25 10:10:00 AM,8.3453,40.696,8.3331,0.028,,,,
4027,10/12/25 10:15:00 AM,8.3453,40.696,8.3331,0.028,,,,
4028,10/12/25 10:20:00 AM,8.3453,40.696,8.3323,0.030,,,,
4029,10/12/25 10:25:00 AM,8.3430,40.696,8.3323,0.025,,,,
4030,10/12/25 10:30:00 AM,8.3407,40.696,8.3298,0.025,,,,
4031,10/12/25 10:35:00 AM,8.3407,40.696,8.3314,0.021,,,,
4032,10/12/25 10:40:00 AM,8.3407,40.696,8.3314,0.021,,,,
4033,10/12/25 10:45:00 AM,8.3407,40.696,8.3340,0.015,,,,
4034,10/12/25 10:50:00 AM,8.3430,40.696,8.3281,0.034,,,,
4035,10/12/25 10:55:00 AM,8.3407,40.696,8.3281,0.029,,,,
4036,10/12/25 11:00:00 AM,8.3389,40.881,8.3272,0.027,,,,
4037,10/12/25 11:05:00 AM,8.3389,40.881,8.3297,0.021,,,,
4038,10/12/25 11:10:00 AM,8.3389,40.881,8.3272,0.027,,,,
4039,10/12/25 11:15:00 AM,8.3389,40.881,8.3279,0.025,,,,
4040,10/12/25 11:20:00 AM,8.3389,40.881,8.3246,0.033,,,,
4041,10/12/25 11:25:00 AM,8.3389,40.881,8.3271,0.027,,,,
4042,10/12/25 11:30:00 AM,8.3366,40.881,8.3262,0.024,,,,
4043,10/12/25 11:35:00 AM,8.3389,40.881,8.3269,0.028,,,,
4044,10/12/25 11:40:00 AM,8.3389,40.881,8.3269,0.028,,,,
4045,10/12/25 11:45:00 AM,8.3389,40.881,8.3269,0.028,,,,
4046,10/12/25 11:50:00 AM,8.3366,40.881,8.3269,0.022,,,,
4047,10/12/25 11:55:00 AM,8.3366,40.881,8.3236,0.030,,,,
4048,10/12/25 12:00:00 PM,8.3366,40.881,8.3236,0.030,,,,
4049,10/12/25 12:05:00 PM,8.3366,40.881,8.3253,0.026,,,,
4050,10/12/25 12:10:00 PM,8.3343,40.881,8.3202,0.032,,,,
4051,10/12/25 12:15:00 PM,8.3343,40.881,8.3244,0.023,,,,
4052,10/12/25 12:20:00 PM,8.3366,40.881,8.3218,0.034,,,,
4053,10/12/25 12:25:00 PM,8.3343,40.881,8.3236,0.025,,,,
4054,10/12/25 12:30:00 PM,8.3373,41.067,8.3243,0.030,,,,
4055,10/12/25 12:35:00 PM,8.3350,41.067,8.3210,0.032,,,,
4056,10/12/25 12:40:00 PM,8.3350,41.067,8.3217,0.031,,,,
4057,10/12/25 12:45:00 PM,8.3350,41.067,8.3191,0.037,,,,
4058,10/12/25 12:50:00 PM,8.3350,41.067,8.3182,0.039,,,,
4059,10/12/25 12:55:00 PM,8.3350,41.067,8.3207,0.033,,,,
4060,10/12/25 01:00:00 PM,8.3350,41.067,8.3240,0.025,,,,
4061,10/12/25 01:05:00 PM,8.3327,41.067,8.3181,0.034,,,,
4062,10/12/25 01:10:00 PM,8.3350,41.067,8.3231,0.027,,,,
4063,10/12/25 01:15:00 PM,8.3350,41.067,8.3223,0.029,,,,
4064,10/12/25 01:20:00 PM,8.3327,41.067,8.3230,0.022,,,,
4065,10/12/25 01:25:00 PM,8.3350,41.067,8.3197,0.035,,,,
4066,10/12/25 01:30:00 PM,8.3327,41.067,8.3204,0.028,,,,
4067,10/12/25 01:35:00 PM,8.3327,41.067,8.3188,0.032,,,,
4068,10/12/25 01:40:00 PM,8.3327,41.067,8.3195,0.030,,,,
4069,10/12/25 01:45:00 PM,8.3327,41.067,8.3178,0.034,,,,
4070,10/12/25 01:50:00 PM,8.3327,41.067,8.3211,0.027,,,,
4071,10/12/25 01:55:00 PM,8.3327,41.067,8.3211,0.027,,,,
4072,10/12/25 02:00:00 PM,8.3327,41.067,8.3195,0.030,,,,
4073,10/12/25 02:05:00 PM,8.3304,41.067,8.3188,0.027,,,,
4074,10/12/25 02:10:00 PM,8.3310,41.254,8.3204,0.024,,,,
4075,10/12/25 02:15:00 PM,8.3304,41.067,8.3170,0.031,,,,
4076,10/12/25 02:20:00 PM,8.3286,41.254,8.3170,0.027,,,,
4077,10/12/25 02:25:00 PM,8.3286,41.254,8.3170,0.027,,,,
4078,10/12/25 02:30:00 PM,8.3286,41.254,8.3163,0.028,,,,
4079,10/12/25 02:35:00 PM,8.3263,41.254,8.3139,0.029,,,,
4080,10/12/25 02:40:00 PM,8.3263,41.254,8.3147,0.027,,,,
4081,10/12/25 02:45:00 PM,8.3263,41.254,8.3173,0.021,,,,
4082,10/12/25 02:50:00 PM,8.3263,41.254,8.3166,0.022,,,,
4083,10/12/25 02:55:00 PM,8.3286,41.254,8.3157,0.030,,,,
4084,10/12/25 03:00:00 PM,8.3263,41.254,8.3150,0.026,,,,
4085,10/12/25 03:05:00 PM,8.3286,41.254,8.3159,0.029,,,,
4086,10/12/25 03:10:00 PM,8.3286,41.254,8.3160,0.029,,,,
4087,10/12/25 03:15:00 PM,8.3263,41.254,8.3136,0.029,,,,
4088,10/12/25 03:20:00 PM,8.3286,41.254,8.3144,0.033,,,,
4089,10/12/25 03:25:00 PM,8.3240,41.254,8.3144,0.022,,,,
4090,10/12/25 03:30:00 PM,8.3286,41.254,8.3146,0.032,,,,
4091,10/12/25 03:35:00 PM,8.3263,41.254,8.3163,0.023,,,,
4092,10/12/25 03:40:00 PM,8.3263,41.254,8.3147,0.027,,,,
4093,10/12/25 03:45:00 PM,8.3286,41.254,8.3147,0.032,,,,
4094,10/12/25 03:50:00 PM,8.3286,41.254,8.3181,0.024,,,,
4095,10/12/25 03:55:00 PM,8.3286,41.254,8.3172,0.026,,,,
4096,10/12/25 04:00:00 PM,8.3310,41.254,8.3198,0.026,,,,
4097,10/12/25 04:05:00 PM,8.3310,41.254,8.3165,0.033,,,,
4098,10/12/25 04:10:00 PM,8.3333,41.254,8.3181,0.035,,,,
4099,10/12/25 04:15:00 PM,8.3333,41.254,8.3189,0.033,,,,
4100,10/12/25 04:20:00 PM,8.3310,41.254,8.3172,0.032,,,,
4101,10/12/25 04:25:00 PM,8.3356,41.254,8.3181,0.040,,,,
4102,10/12/25 04:30:00 PM,8.3333,41.254,8.3197,0.031,,,,
4103,10/12/25 04:35:00 PM,8.3333,41.254,8.3170,0.037,,,,
4104,10/12/25 04:40:00 PM,8.3333,41.254,8.3178,0.036,,,,
4105,10/12/25 04:45:00 PM,8.3310,41.254,8.3217,0.021,,,,
4106,10/12/25 04:50:00 PM,8.3327,41.067,8.3179,0.034,,,,
4107,10/12/25 04:55:00 PM,8.3304,41.067,8.3168,0.031,,,,
4108,10/12/25 05:00:00 PM,8.3327,41.067,8.3179,0.034,,,,
4109,10/12/25 05:05:00 PM,8.3373,41.067,8.3175,0.046,,,,
4110,10/12/25 05:10:00 PM,8.3327,41.067,8.3186,0.032,,,,
4111,10/12/25 05:15:00 PM,8.3350,41.067,8.3173,0.041,,,,
4112,10/12/25 05:20:00 PM,8.3350,41.067,8.3118,0.054,,,,
4113,10/12/25 05:25:00 PM,8.3397,41.067,8.3154,0.056,,,,
4114,10/12/25 05:30:00 PM,8.3373,41.067,8.3157,0.050,,,,
4115,10/12/25 05:35:00 PM,8.3397,41.067,8.3170,0.052,,,,
4116,10/12/25 05:40:00 PM,8.3420,41.067,8.3156,0.061,,,,
4117,10/12/25 05:45:00 PM,8.3420,41.067,8.3169,0.058,,,,
4118,10/12/25 05:50:00 PM,8.3397,41.067,8.3147,0.058,,,,
4119,10/12/25 05:55:00 PM,8.3420,41.067,8.3160,0.060,,,,
4120,10/12/25 06:00:00 PM,8.3420,41.067,8.3162,0.060,,,,
4121,10/12/25 06:05:00 PM,8.3397,41.067,8.3173,0.052,,,,
4122,10/12/25 06:10:00 PM,8.3397,41.067,8.3152,0.057,,,,
4123,10/12/25 06:15:00 PM,8.3420,41.067,8.3128,0.067,,,,
4124,10/12/25 06:20:00 PM,8.3443,41.067,8.3134,0.071,,,,
4125,10/12/25 06:25:00 PM,8.3459,40.881,8.3163,0.068,,,,
4126,10/12/25 06:30:00 PM,8.3436,40.881,8.3173,0.061,,,,
4127,10/12/25 06:35:00 PM,8.3436,40.881,8.3152,0.066,,,,
4128,10/12/25 06:40:00 PM,8.3436,40.881,8.3128,0.071,,,,
4129,10/12/25 06:45:00 PM,8.3459,40.881,8.3162,0.069,,,,
4130,10/12/25 06:50:00 PM,8.3459,40.881,8.3168,0.067,,,,
4131,10/12/25 06:55:00 PM,8.3459,40.881,8.3150,0.071,,,,
4132,10/12/25 07:00:00 PM,8.3459,40.881,8.3139,0.074,,,,
4133,10/12/25 07:05:00 PM,8.3459,40.881,8.3139,0.074,,,,
4134,10/12/25 07:10:00 PM,8.3436,40.881,8.3144,0.067,,,,
4135,10/12/25 07:15:00 PM,8.3459,40.881,8.3160,0.069,,,,
4136,10/12/25 07:20:00 PM,8.3459,40.881,8.3133,0.075,,,,
4137,10/12/25 07:25:00 PM,8.3459,40.881,8.3149,0.072,,,,
4138,10/12/25 07:30:00 PM,8.3459,40.881,8.3137,0.074,,,,
4139,10/12/25 07:35:00 PM,8.3459,40.881,8.3143,0.073,,,,
4140,10/12/25 07:40:00 PM,8.3482,40.881,8.3159,0.075,,,,
4141,10/12/25 07:45:00 PM,8.3459,40.881,8.3131,0.076,,,,
4142,10/12/25 07:50:00 PM,8.3459,40.881,8.3136,0.075,,,,
4143,10/12/25 07:55:00 PM,8.3482,40.881,8.3153,0.076,,,,
4144,10/12/25 08:00:00 PM,8.3459,40.881,8.3124,0.077,,,,
4145,10/12/25 08:05:00 PM,8.3459,40.881,8.3146,0.072,,,,
4146,10/12/25 08:10:00 PM,8.3507,40.881,8.3162,0.080,,,,
4147,10/12/25 08:15:00 PM,8.3482,40.881,8.3150,0.077,,,,
4148,10/12/25 08:20:00 PM,8.3507,40.881,8.3139,0.085,,,,
4149,10/12/25 08:25:00 PM,8.3482,40.881,8.3125,0.082,,,,
4150,10/12/25 08:30:00 PM,8.3507,40.881,8.3143,0.084,,,,
4151,10/12/25 08:35:00 PM,8.3482,40.881,8.3159,0.075,,,,
4152,10/12/25 08:40:00 PM,8.3482,40.881,8.3114,0.085,,,,
4153,10/12/25 08:45:00 PM,8.3507,40.881,8.3165,0.079,,,,
4154,10/12/25 08:50:00 PM,8.3482,40.881,8.3169,0.072,,,,
4155,10/12/25 08:55:00 PM,8.3482,40.881,8.3140,0.079,,,,
4156,10/12/25 09:00:00 PM,8.3482,40.881,8.3140,0.079,,,,
4157,10/12/25 09:05:00 PM,8.3507,40.881,8.3127,0.088,,,,
4158,10/12/25 09:10:00 PM,8.3530,40.881,8.3144,0.089,,,,
4159,10/12/25 09:15:00 PM,8.3507,40.881,8.3149,0.083,,,,
4160,10/12/25 09:20:00 PM,8.3530,40.881,8.3115,0.096,,,,
4161,10/12/25 09:25:00 PM,8.3530,40.881,8.3149,0.088,,,,
4162,10/12/25 09:30:00 PM,8.3530,40.881,8.3136,0.091,,,,
4163,10/12/25 09:35:00 PM,8.3553,40.881,8.3186,0.085,,,,
4164,10/12/25 09:40:00 PM,8.3546,40.696,8.3173,0.086,,,,
4165,10/12/25 09:45:00 PM,8.3523,40.696,8.3173,0.081,,,,
4166,10/12/25 09:50:00 PM,8.3546,40.696,8.3144,0.093,,,,
4167,10/12/25 09:55:00 PM,8.3523,40.696,8.3166,0.082,,,,
4168,10/12/25 10:00:00 PM,8.3500,40.696,8.3137,0.084,,,,
4169,10/12/25 10:05:00 PM,8.3523,40.696,8.3124,0.092,,,,
4170,10/12/25 10:10:00 PM,8.3523,40.696,8.3140,0.088,,,,
4171,10/12/25 10:15:00 PM,8.3546,40.696,8.3157,0.090,,,,
4172,10/12/25 10:20:00 PM,8.3500,40.696,8.3140,0.083,,,,
4173,10/12/25 10:25:00 PM,8.3523,40.696,8.3124,0.092,,,,
4174,10/12/25 10:30:00 PM,8.3500,40.696,8.3124,0.087,,,,
4175,10/12/25 10:35:00 PM,8.3500,40.696,8.3124,0.087,,,,
4176,10/12/25 10:40:00 PM,8.3476,40.696,8.3107,0.085,,,,
4177,10/12/25 10:45:00 PM,8.3500,40.696,8.3128,0.086,,,,
4178,10/12/25 10:50:00 PM,8.3500,40.696,8.3128,0.086,,,,
4179,10/12/25 10:55:00 PM,8.3500,40.696,8.3144,0.082,,,,
4180,10/12/25 11:00:00 PM,8.3500,40.696,8.3098,0.093,,,,
4181,10/12/25 11:05:00 PM,8.3476,40.696,8.3098,0.087,,,,
4182,10/12/25 11:10:00 PM,8.3453,40.696,8.3069,0.089,,,,
4183,10/12/25 11:15:00 PM,8.3500,40.696,8.3102,0.092,,,,
4184,10/12/25 11:20:00 PM,8.3476,40.696,8.3073,0.093,,,,
4185,10/12/25 11:25:00 PM,8.3453,40.696,8.3056,0.092,,,,
4186,10/12/25 11:30:00 PM,8.3453,40.696,8.3073,0.088,,,,
4187,10/12/25 11:35:00 PM,8.3430,40.696,8.3056,0.086,,,,
4188,10/12/25 11:40:00 PM,8.3453,40.696,8.3056,0.092,,,,
4189,10/12/25 11:45:00 PM,8.3453,40.696,8.3056,0.092,,,,
4190,10/12/25 11:50:00 PM,8.3453,40.696,8.3056,0.092,,,,
4191,10/12/25 11:55:00 PM,8.3453,40.696,8.3040,0.095,,,,
4192,10/13/25 12:00:00 AM,8.3453,40.696,8.3023,0.099,,,,
4193,10/13/25 12:05:00 AM,8.3453,40.696,8.3040,0.095,,,,
4194,10/13/25 12:10:00 AM,8.3430,40.696,8.3027,0.093,,,,
4195,10/13/25 12:15:00 AM,8.3453,40.696,8.3027,0.098,,,,
4196,10/13/25 12:20:00 AM,8.3407,40.696,8.2993,0.095,,,,
4197,10/13/25 12:25:00 AM,8.3430,40.696,8.3014,0.096,,,,
4198,10/13/25 12:30:00 AM,8.3407,40.696,8.3014,0.091,,,,
4199,10/13/25 12:35:00 AM,8.3384,40.696,8.2998,0.089,,,,
4200,10/13/25 12:40:00 AM,8.3384,40.696,8.2985,0.092,,,,
