"Título de trazado: P02"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 22003743, SEN S/N: 22003743)","Lluvia, mm (LGR S/N: 22003743, SEN S/N: 22003743)","Total acumulativo: Lluvia, mm (LGR S/N: 22003743)","Host conectado (LGR S/N: 22003743)","Acoplador separado (LGR S/N: 22003743)","Batería mala (LGR S/N: 22003743)","Acoplador adjunto (LGR S/N: 22003743)","Final de archivo (LGR S/N: 22003743)"
9066,09/21/25 09:38:30 PM,0.674,,,,,,,
9067,09/21/25 09:43:30 PM,0.674,,,,,,,
9068,09/21/25 09:48:30 PM,0.674,,,,,,,
9069,09/21/25 09:53:30 PM,0.784,,,,,,,
9070,09/21/25 09:58:30 PM,0.893,,,,,,,
9071,09/21/25 10:03:30 PM,0.674,,,,,,,
9072,09/21/25 10:08:30 PM,0.674,,,,,,,
9073,09/21/25 10:13:30 PM,0.563,,,,,,,
9074,09/21/25 10:18:30 PM,0.674,,,,,,,
9075,09/21/25 10:23:30 PM,0.893,,,,,,,
9076,09/21/25 10:28:30 PM,0.893,,,,,,,
9077,09/21/25 10:33:30 PM,0.784,,,,,,,
9078,09/21/25 10:38:30 PM,0.674,,,,,,,
9079,09/21/25 10:43:30 PM,0.674,,,,,,,
9080,09/21/25 10:48:30 PM,0.563,,,,,,,
9081,09/21/25 10:53:30 PM,0.563,,,,,,,
9082,09/21/25 10:58:30 PM,0.674,,,,,,,
9083,09/21/25 11:03:30 PM,0.893,,,,,,,
9084,09/21/25 11:08:30 PM,0.784,,,,,,,
9085,09/21/25 11:13:30 PM,0.893,,,,,,,
9086,09/21/25 11:18:30 PM,0.784,,,,,,,
9087,09/21/25 11:23:30 PM,0.563,,,,,,,
9088,09/21/25 11:28:30 PM,0.453,,,,,,,
9089,09/21/25 11:33:30 PM,0.343,,,,,,,
9090,09/21/25 11:38:30 PM,0.343,,,,,,,
9091,09/21/25 11:43:30 PM,0.232,,,,,,,
9092,09/21/25 11:48:30 PM,0.010,,,,,,,
9093,09/21/25 11:53:30 PM,-0.102,,,,,,,
9094,09/21/25 11:58:30 PM,-0.102,,,,,,,
9095,09/22/25 12:00:00 AM,,,0.0,,,,,
9096,09/22/25 12:03:30 AM,-0.102,,,,,,,
9097,09/22/25 12:08:30 AM,-0.102,,,,,,,
9098,09/22/25 12:13:30 AM,0.121,,,,,,,
9099,09/22/25 12:18:30 AM,0.232,,,,,,,
9100,09/22/25 12:23:30 AM,0.232,,,,,,,
9101,09/22/25 12:28:30 AM,0.232,,,,,,,
9102,09/22/25 12:33:30 AM,0.121,,,,,,,
9103,09/22/25 12:38:30 AM,0.121,,,,,,,
9104,09/22/25 12:43:30 AM,0.121,,,,,,,
9105,09/22/25 12:48:30 AM,-0.102,,,,,,,
9106,09/22/25 12:53:30 AM,-0.437,,,,,,,
9107,09/22/25 12:58:30 AM,-0.662,,,,,,,
9108,09/22/25 01:03:30 AM,-0.774,,,,,,,
9109,09/22/25 01:08:30 AM,-0.774,,,,,,,
9110,09/22/25 01:13:30 AM,-0.662,,,,,,,
9111,09/22/25 01:18:30 AM,-0.662,,,,,,,
9112,09/22/25 01:23:30 AM,-0.437,,,,,,,
9113,09/22/25 01:28:30 AM,-0.437,,,,,,,
9114,09/22/25 01:33:30 AM,-0.437,,,,,,,
9115,09/22/25 01:38:30 AM,-0.213,,,,,,,
9116,09/22/25 01:43:30 AM,-0.549,,,,,,,
9117,09/22/25 01:48:30 AM,-0.662,,,,,,,
9118,09/22/25 01:53:30 AM,-0.887,,,,,,,
9119,09/22/25 01:58:30 AM,-1.001,,,,,,,
9120,09/22/25 02:03:30 AM,-0.887,,,,,,,
9121,09/22/25 02:08:30 AM,-0.549,,,,,,,
9122,09/22/25 02:13:30 AM,-0.213,,,,,,,
9123,09/22/25 02:18:30 AM,0.010,,,,,,,
9124,09/22/25 02:23:30 AM,0.121,,,,,,,
9125,09/22/25 02:28:30 AM,0.121,,,,,,,
9126,09/22/25 02:33:30 AM,0.121,,,,,,,
9127,09/22/25 02:38:30 AM,0.010,,,,,,,
9128,09/22/25 02:43:30 AM,-0.325,,,,,,,
9129,09/22/25 02:48:30 AM,-0.774,,,,,,,
9130,09/22/25 02:53:30 AM,-0.774,,,,,,,
9131,09/22/25 02:58:30 AM,-0.774,,,,,,,
9132,09/22/25 03:03:30 AM,-0.549,,,,,,,
9133,09/22/25 03:08:30 AM,-0.549,,,,,,,
9134,09/22/25 03:13:30 AM,-0.549,,,,,,,
9135,09/22/25 03:18:30 AM,-0.549,,,,,,,
9136,09/22/25 03:23:30 AM,-0.774,,,,,,,
9137,09/22/25 03:28:30 AM,-0.549,,,,,,,
9138,09/22/25 03:33:30 AM,-0.437,,,,,,,
9139,09/22/25 03:38:30 AM,-0.437,,,,,,,
9140,09/22/25 03:43:30 AM,-0.437,,,,,,,
9141,09/22/25 03:48:30 AM,-0.437,,,,,,,
9142,09/22/25 03:53:30 AM,-0.662,,,,,,,
9143,09/22/25 03:58:30 AM,-0.325,,,,,,,
9144,09/22/25 04:03:30 AM,-0.213,,,,,,,
9145,09/22/25 04:08:30 AM,-0.213,,,,,,,
9146,09/22/25 04:13:30 AM,-0.549,,,,,,,
9147,09/22/25 04:18:30 AM,-0.662,,,,,,,
9148,09/22/25 04:23:30 AM,-0.887,,,,,,,
9149,09/22/25 04:28:30 AM,-0.662,,,,,,,
9150,09/22/25 04:33:30 AM,-0.887,,,,,,,
9151,09/22/25 04:38:30 AM,-0.774,,,,,,,
9152,09/22/25 04:43:30 AM,-0.549,,,,,,,
9153,09/22/25 04:48:30 AM,-0.662,,,,,,,
9154,09/22/25 04:53:30 AM,-0.774,,,,,,,
9155,09/22/25 04:58:30 AM,-0.549,,,,,,,
9156,09/22/25 05:03:30 AM,-0.437,,,,,,,
9157,09/22/25 05:08:30 AM,-0.437,,,,,,,
9158,09/22/25 05:13:30 AM,-0.213,,,,,,,
9159,09/22/25 05:18:30 AM,0.121,,,,,,,
9160,09/22/25 05:23:30 AM,0.232,,,,,,,
9161,09/22/25 05:28:30 AM,0.343,,,,,,,
9162,09/22/25 05:33:30 AM,0.453,,,,,,,
9163,09/22/25 05:38:30 AM,0.784,,,,,,,
9164,09/22/25 05:43:30 AM,0.893,,,,,,,
9165,09/22/25 05:48:30 AM,0.674,,,,,,,
9166,09/22/25 05:53:30 AM,0.343,,,,,,,
9167,09/22/25 05:58:30 AM,-0.102,,,,,,,
9168,09/22/25 06:03:30 AM,-0.213,,,,,,,
9169,09/22/25 06:08:30 AM,0.010,,,,,,,
9170,09/22/25 06:13:30 AM,0.232,,,,,,,
9171,09/22/25 06:18:30 AM,0.232,,,,,,,
9172,09/22/25 06:23:30 AM,0.121,,,,,,,
9173,09/22/25 06:28:30 AM,0.232,,,,,,,
9174,09/22/25 06:33:30 AM,0.784,,,,,,,
9175,09/22/25 06:38:30 AM,1.656,,,,,,,
9176,09/22/25 06:43:30 AM,2.517,,,,,,,
9177,09/22/25 06:48:30 AM,3.367,,,,,,,
9178,09/22/25 06:53:30 AM,4.207,,,,,,,
9179,09/22/25 06:58:30 AM,4.727,,,,,,,
9180,09/22/25 07:03:30 AM,5.037,,,,,,,
9181,09/22/25 07:08:30 AM,5.141,,,,,,,
9182,09/22/25 07:13:30 AM,5.347,,,,,,,
9183,09/22/25 07:18:30 AM,5.860,,,,,,,
9184,09/22/25 07:23:30 AM,6.471,,,,,,,
9185,09/22/25 07:28:30 AM,6.877,,,,,,,
9186,09/22/25 07:33:30 AM,7.582,,,,,,,
9187,09/22/25 07:38:30 AM,7.882,,,,,,,
9188,09/22/25 07:43:30 AM,7.782,,,,,,,
9189,09/22/25 07:48:30 AM,7.882,,,,,,,
9190,09/22/25 07:53:30 AM,8.082,,,,,,,
9191,09/22/25 07:58:30 AM,8.581,,,,,,,
9192,09/22/25 08:03:30 AM,9.077,,,,,,,
9193,09/22/25 08:08:30 AM,9.373,,,,,,,
9194,09/22/25 08:13:30 AM,9.768,,,,,,,
9195,09/22/25 08:18:30 AM,9.866,,,,,,,
9196,09/22/25 08:23:30 AM,10.357,,,,,,,
9197,09/22/25 08:28:30 AM,10.651,,,,,,,
9198,09/22/25 08:33:30 AM,10.944,,,,,,,
9199,09/22/25 08:38:30 AM,10.944,,,,,,,
9200,09/22/25 08:43:30 AM,10.259,,,,,,,
9201,09/22/25 08:48:30 AM,10.259,,,,,,,
9202,09/22/25 08:53:30 AM,10.455,,,,,,,
9203,09/22/25 08:58:30 AM,10.553,,,,,,,
9204,09/22/25 09:03:30 AM,10.748,,,,,,,
9205,09/22/25 09:08:30 AM,10.846,,,,,,,
9206,09/22/25 09:13:30 AM,10.846,,,,,,,
9207,09/22/25 09:18:30 AM,10.944,,,,,,,
9208,09/22/25 09:23:30 AM,10.846,,,,,,,
9209,09/22/25 09:28:30 AM,10.748,,,,,,,
9210,09/22/25 09:33:30 AM,10.944,,,,,,,
9211,09/22/25 09:38:30 AM,11.236,,,,,,,
9212,09/22/25 09:43:30 AM,11.722,,,,,,,
9213,09/22/25 09:48:30 AM,11.722,,,,,,,
9214,09/22/25 09:53:30 AM,11.528,,,,,,,
9215,09/22/25 09:58:30 AM,11.041,,,,,,,
9216,09/22/25 10:03:30 AM,11.041,,,,,,,
9217,09/22/25 10:08:30 AM,11.431,,,,,,,
9218,09/22/25 10:13:30 AM,11.916,,,,,,,
9219,09/22/25 10:18:30 AM,12.110,,,,,,,
9220,09/22/25 10:23:30 AM,12.110,,,,,,,
9221,09/22/25 10:28:30 AM,12.304,,,,,,,
9222,09/22/25 10:33:30 AM,12.304,,,,,,,
9223,09/22/25 10:38:30 AM,12.594,,,,,,,
9224,09/22/25 10:43:30 AM,12.690,,,,,,,
9225,09/22/25 10:48:30 AM,12.883,,,,,,,
9226,09/22/25 10:53:30 AM,12.883,,,,,,,
9227,09/22/25 10:58:30 AM,12.594,,,,,,,
9228,09/22/25 11:03:30 AM,12.497,,,,,,,
9229,09/22/25 11:08:30 AM,12.690,,,,,,,
9230,09/22/25 11:13:30 AM,12.690,,,,,,,
9231,09/22/25 11:18:30 AM,12.787,,,,,,,
9232,09/22/25 11:23:30 AM,13.173,,,,,,,
9233,09/22/25 11:28:30 AM,13.365,,,,,,,
9234,09/22/25 11:33:30 AM,13.365,,,,,,,
9235,09/22/25 11:38:30 AM,12.980,,,,,,,
9236,09/22/25 11:43:30 AM,13.076,,,,,,,
9237,09/22/25 11:48:30 AM,13.269,,,,,,,
9238,09/22/25 11:53:30 AM,13.269,,,,,,,
9239,09/22/25 11:58:30 AM,13.269,,,,,,,
9240,09/22/25 12:03:30 PM,13.365,,,,,,,
9241,09/22/25 12:08:30 PM,13.365,,,,,,,
9242,09/22/25 12:13:30 PM,13.365,,,,,,,
9243,09/22/25 12:18:30 PM,13.076,,,,,,,
9244,09/22/25 12:23:30 PM,13.269,,,,,,,
9245,09/22/25 12:28:30 PM,12.883,,,,,,,
9246,09/22/25 12:33:30 PM,12.980,,,,,,,
9247,09/22/25 12:38:30 PM,13.269,,,,,,,
9248,09/22/25 12:43:30 PM,13.365,,,,,,,
9249,09/22/25 12:48:30 PM,13.365,,,,,,,
9250,09/22/25 12:53:30 PM,13.173,,,,,,,
9251,09/22/25 12:58:30 PM,13.173,,,,,,,
9252,09/22/25 01:03:30 PM,13.173,,,,,,,
9253,09/22/25 01:08:30 PM,13.269,,,,,,,
9254,09/22/25 01:13:30 PM,13.076,,,,,,,
9255,09/22/25 01:18:30 PM,12.980,,,,,,,
9256,09/22/25 01:23:30 PM,13.461,,,,,,,
9257,09/22/25 01:28:30 PM,13.558,,,,,,,
9258,09/22/25 01:33:30 PM,13.461,,,,,,,
9259,09/22/25 01:38:30 PM,13.558,,,,,,,
9260,09/22/25 01:43:30 PM,13.846,,,,,,,
9261,09/22/25 01:48:30 PM,13.558,,,,,,,
9262,09/22/25 01:53:30 PM,13.269,,,,,,,
9263,09/22/25 01:58:30 PM,13.076,,,,,,,
9264,09/22/25 02:03:30 PM,12.787,,,,,,,
9265,09/22/25 02:08:30 PM,12.980,,,,,,,
9266,09/22/25 02:13:30 PM,13.076,,,,,,,
9267,09/22/25 02:18:30 PM,12.980,,,,,,,
9268,09/22/25 02:23:30 PM,12.787,,,,,,,
9269,09/22/25 02:28:30 PM,12.787,,,,,,,
9270,09/22/25 02:33:30 PM,12.883,,,,,,,
9271,09/22/25 02:38:30 PM,12.690,,,,,,,
9272,09/22/25 02:43:30 PM,12.207,,,,,,,
9273,09/22/25 02:48:30 PM,12.207,,,,,,,
9274,09/22/25 02:53:30 PM,12.013,,,,,,,
9275,09/22/25 02:58:30 PM,12.013,,,,,,,
9276,09/22/25 03:03:30 PM,11.916,,,,,,,
9277,09/22/25 03:08:30 PM,11.625,,,,,,,
9278,09/22/25 03:13:30 PM,11.431,,,,,,,
9279,09/22/25 03:18:30 PM,11.431,,,,,,,
9280,09/22/25 03:23:30 PM,11.334,,,,,,,
9281,09/22/25 03:28:30 PM,11.431,,,,,,,
9282,09/22/25 03:33:30 PM,11.139,,,,,,,
9283,09/22/25 03:38:30 PM,10.651,,,,,,,
9284,09/22/25 03:43:30 PM,10.748,,,,,,,
9285,09/22/25 03:48:30 PM,10.651,,,,,,,
9286,09/22/25 03:53:30 PM,10.357,,,,,,,
9287,09/22/25 03:58:30 PM,10.455,,,,,,,
9288,09/22/25 04:03:30 PM,10.161,,,,,,,
9289,09/22/25 04:08:30 PM,10.161,,,,,,,
9290,09/22/25 04:13:30 PM,9.866,,,,,,,
9291,09/22/25 04:18:30 PM,9.768,,,,,,,
9292,09/22/25 04:23:30 PM,9.275,,,,,,,
9293,09/22/25 04:28:30 PM,9.373,,,,,,,
9294,09/22/25 04:33:30 PM,9.275,,,,,,,
9295,09/22/25 04:38:30 PM,8.978,,,,,,,
9296,09/22/25 04:43:30 PM,8.581,,,,,,,
9297,09/22/25 04:48:30 PM,8.481,,,,,,,
9298,09/22/25 04:53:30 PM,8.282,,,,,,,
9299,09/22/25 04:58:30 PM,7.882,,,,,,,
9300,09/22/25 05:03:30 PM,7.582,,,,,,,
9301,09/22/25 05:08:30 PM,7.179,,,,,,,
9302,09/22/25 05:13:30 PM,6.775,,,,,,,
9303,09/22/25 05:18:30 PM,6.471,,,,,,,
9304,09/22/25 05:23:30 PM,6.166,,,,,,,
9305,09/22/25 05:28:30 PM,5.552,,,,,,,
9306,09/22/25 05:33:30 PM,4.934,,,,,,,
9307,09/22/25 05:38:30 PM,4.311,,,,,,,
9308,09/22/25 05:43:30 PM,3.788,,,,,,,
9309,09/22/25 05:48:30 PM,3.472,,,,,,,
9310,09/22/25 05:53:30 PM,3.155,,,,,,,
9311,09/22/25 05:58:30 PM,2.730,,,,,,,
9312,09/22/25 06:03:30 PM,2.517,,,,,,,
9313,09/22/25 06:08:30 PM,2.303,,,,,,,
9314,09/22/25 06:13:30 PM,2.195,,,,,,,
9315,09/22/25 06:18:30 PM,1.980,,,,,,,
9316,09/22/25 06:23:30 PM,1.872,,,,,,,
9317,09/22/25 06:28:30 PM,1.764,,,,,,,
9318,09/22/25 06:33:30 PM,1.656,,,,,,,
9319,09/22/25 06:38:30 PM,1.439,,,,,,,
9320,09/22/25 06:43:30 PM,1.439,,,,,,,
9321,09/22/25 06:48:30 PM,1.330,,,,,,,
9322,09/22/25 06:53:30 PM,1.221,,,,,,,
9323,09/22/25 06:58:30 PM,1.112,,,,,,,
9324,09/22/25 07:03:30 PM,1.003,,,,,,,
9325,09/22/25 07:08:30 PM,0.893,,,,,,,
9326,09/22/25 07:13:30 PM,0.674,,,,,,,
9327,09/22/25 07:18:30 PM,0.674,,,,,,,
9328,09/22/25 07:23:30 PM,0.563,,,,,,,
9329,09/22/25 07:28:30 PM,0.563,,,,,,,
9330,09/22/25 07:33:30 PM,0.453,,,,,,,
9331,09/22/25 07:38:30 PM,0.343,,,,,,,
9332,09/22/25 07:43:30 PM,0.343,,,,,,,
9333,09/22/25 07:48:30 PM,0.232,,,,,,,
9334,09/22/25 07:53:30 PM,0.232,,,,,,,
9335,09/22/25 07:58:30 PM,0.232,,,,,,,
9336,09/22/25 08:03:30 PM,0.010,,,,,,,
9337,09/22/25 08:08:30 PM,-0.213,,,,,,,
9338,09/22/25 08:13:30 PM,-0.549,,,,,,,
9339,09/22/25 08:18:30 PM,-0.549,,,,,,,
9340,09/22/25 08:23:30 PM,-0.549,,,,,,,
9341,09/22/25 08:28:30 PM,-0.662,,,,,,,
9342,09/22/25 08:33:30 PM,-0.662,,,,,,,
9343,09/22/25 08:38:30 PM,-0.662,,,,,,,
9344,09/22/25 08:43:30 PM,-0.549,,,,,,,
9345,09/22/25 08:48:30 PM,-0.437,,,,,,,
9346,09/22/25 08:53:30 PM,-0.437,,,,,,,
9347,09/22/25 08:58:30 PM,-0.437,,,,,,,
9348,09/22/25 09:03:30 PM,-0.549,,,,,,,
9349,09/22/25 09:08:30 PM,-0.662,,,,,,,
9350,09/22/25 09:13:30 PM,-0.549,,,,,,,
9351,09/22/25 09:18:30 PM,-0.213,,,,,,,
9352,09/22/25 09:23:30 PM,-0.102,,,,,,,
9353,09/22/25 09:28:30 PM,-0.102,,,,,,,
9354,09/22/25 09:33:30 PM,-0.102,,,,,,,
9355,09/22/25 09:38:30 PM,-0.213,,,,,,,
9356,09/22/25 09:43:30 PM,-0.213,,,,,,,
9357,09/22/25 09:48:30 PM,-0.213,,,,,,,
9358,09/22/25 09:53:30 PM,-0.325,,,,,,,
9359,09/22/25 09:58:30 PM,-0.437,,,,,,,
9360,09/22/25 10:03:30 PM,-0.437,,,,,,,
9361,09/22/25 10:08:30 PM,-0.437,,,,,,,
9362,09/22/25 10:13:30 PM,0.010,,,,,,,
9363,09/22/25 10:18:30 PM,0.784,,,,,,,
9364,09/22/25 10:23:30 PM,1.221,,,,,,,
9365,09/22/25 10:28:30 PM,1.330,,,,,,,
9366,09/22/25 10:33:30 PM,1.330,,,,,,,
9367,09/22/25 10:38:30 PM,1.221,,,,,,,
9368,09/22/25 10:43:30 PM,1.221,,,,,,,
9369,09/22/25 10:48:30 PM,1.003,,,,,,,
9370,09/22/25 10:53:30 PM,0.784,,,,,,,
9371,09/22/25 10:58:30 PM,0.674,,,,,,,
9372,09/22/25 11:03:30 PM,0.674,,,,,,,
9373,09/22/25 11:08:30 PM,0.674,,,,,,,
9374,09/22/25 11:13:30 PM,0.563,,,,,,,
9375,09/22/25 11:18:30 PM,0.453,,,,,,,
9376,09/22/25 11:23:30 PM,0.343,,,,,,,
9377,09/22/25 11:28:30 PM,0.343,,,,,,,
9378,09/22/25 11:33:30 PM,0.232,,,,,,,
9379,09/22/25 11:38:30 PM,0.121,,,,,,,
9380,09/22/25 11:43:30 PM,0.010,,,,,,,
9381,09/22/25 11:48:30 PM,0.121,,,,,,,
9382,09/22/25 11:53:30 PM,0.010,,,,,,,
9383,09/22/25 11:58:30 PM,-0.102,,,,,,,
9384,09/23/25 12:00:00 AM,,,0.0,,,,,
9385,09/23/25 12:03:30 AM,-0.102,,,,,,,
9386,09/23/25 12:08:30 AM,-0.102,,,,,,,
9387,09/23/25 12:13:30 AM,0.343,,,,,,,
9388,09/23/25 12:18:30 AM,0.563,,,,,,,
9389,09/23/25 12:23:30 AM,0.563,,,,,,,
9390,09/23/25 12:28:30 AM,0.232,,,,,,,
9391,09/23/25 12:33:30 AM,-0.213,,,,,,,
9392,09/23/25 12:38:30 AM,-0.213,,,,,,,
9393,09/23/25 12:43:30 AM,-0.102,,,,,,,
9394,09/23/25 12:48:30 AM,-0.102,,,,,,,
9395,09/23/25 12:53:30 AM,-0.213,,,,,,,
9396,09/23/25 12:58:30 AM,-0.437,,,,,,,
9397,09/23/25 01:03:30 AM,-0.549,,,,,,,
9398,09/23/25 01:08:30 AM,-0.662,,,,,,,
9399,09/23/25 01:13:30 AM,-0.887,,,,,,,
9400,09/23/25 01:18:30 AM,-1.114,,,,,,,
9401,09/23/25 01:23:30 AM,-1.228,,,,,,,
9402,09/23/25 01:28:30 AM,-1.114,,,,,,,
9403,09/23/25 01:33:30 AM,-1.001,,,,,,,
9404,09/23/25 01:38:30 AM,-0.662,,,,,,,
9405,09/23/25 01:43:30 AM,-0.102,,,,,,,
9406,09/23/25 01:48:30 AM,-0.102,,,,,,,
9407,09/23/25 01:53:30 AM,-0.102,,,,,,,
9408,09/23/25 01:58:30 AM,0.010,,,,,,,
9409,09/23/25 02:03:30 AM,0.343,,,,,,,
9410,09/23/25 02:08:30 AM,0.563,,,,,,,
9411,09/23/25 02:13:30 AM,0.784,,,,,,,
9412,09/23/25 02:18:30 AM,0.784,,,,,,,
9413,09/23/25 02:23:30 AM,0.453,,,,,,,
9414,09/23/25 02:28:30 AM,0.232,,,,,,,
9415,09/23/25 02:33:30 AM,-0.549,,,,,,,
9416,09/23/25 02:38:30 AM,-0.774,,,,,,,
9417,09/23/25 02:43:30 AM,-0.887,,,,,,,
9418,09/23/25 02:48:30 AM,-1.114,,,,,,,
9419,09/23/25 02:53:30 AM,-1.001,,,,,,,
9420,09/23/25 02:58:30 AM,-1.001,,,,,,,
9421,09/23/25 03:03:30 AM,-1.001,,,,,,,
9422,09/23/25 03:08:30 AM,-1.114,,,,,,,
9423,09/23/25 03:13:30 AM,-1.114,,,,,,,
9424,09/23/25 03:18:30 AM,-0.887,,,,,,,
9425,09/23/25 03:23:30 AM,-0.887,,,,,,,
9426,09/23/25 03:28:30 AM,-1.114,,,,,,,
9427,09/23/25 03:33:30 AM,-1.001,,,,,,,
9428,09/23/25 03:38:30 AM,-1.228,,,,,,,
9429,09/23/25 03:43:30 AM,-1.456,,,,,,,
9430,09/23/25 03:48:30 AM,-1.456,,,,,,,
9431,09/23/25 03:53:30 AM,-1.341,,,,,,,
9432,09/23/25 03:58:30 AM,-1.114,,,,,,,
9433,09/23/25 04:03:30 AM,-1.114,,,,,,,
9434,09/23/25 04:08:30 AM,-1.001,,,,,,,
9435,09/23/25 04:13:30 AM,-0.887,,,,,,,
9436,09/23/25 04:18:30 AM,-0.774,,,,,,,
9437,09/23/25 04:23:30 AM,-0.662,,,,,,,
9438,09/23/25 04:28:30 AM,-0.662,,,,,,,
9439,09/23/25 04:33:30 AM,-0.549,,,,,,,
9440,09/23/25 04:38:30 AM,-0.437,,,,,,,
9441,09/23/25 04:43:30 AM,-0.549,,,,,,,
9442,09/23/25 04:48:30 AM,-0.774,,,,,,,
9443,09/23/25 04:53:30 AM,-0.774,,,,,,,
9444,09/23/25 04:58:30 AM,-0.662,,,,,,,
9445,09/23/25 05:03:30 AM,-0.437,,,,,,,
9446,09/23/25 05:08:30 AM,-0.437,,,,,,,
9447,09/23/25 05:13:30 AM,-0.102,,,,,,,
9448,09/23/25 05:18:30 AM,-0.102,,,,,,,
9449,09/23/25 05:23:30 AM,-0.887,,,,,,,
9450,09/23/25 05:28:30 AM,-1.001,,,,,,,
9451,09/23/25 05:33:30 AM,-0.774,,,,,,,
9452,09/23/25 05:38:30 AM,-0.662,,,,,,,
9453,09/23/25 05:43:30 AM,-0.662,,,,,,,
9454,09/23/25 05:48:30 AM,-0.774,,,,,,,
9455,09/23/25 05:53:30 AM,-0.774,,,,,,,
9456,09/23/25 05:58:30 AM,-0.662,,,,,,,
9457,09/23/25 06:03:30 AM,-0.549,,,,,,,
9458,09/23/25 06:08:30 AM,-0.887,,,,,,,
9459,09/23/25 06:13:30 AM,-1.341,,,,,,,
9460,09/23/25 06:18:30 AM,-1.341,,,,,,,
9461,09/23/25 06:23:30 AM,-1.114,,,,,,,
9462,09/23/25 06:28:30 AM,-0.549,,,,,,,
9463,09/23/25 06:33:30 AM,0.232,,,,,,,
9464,09/23/25 06:38:30 AM,1.003,,,,,,,
9465,09/23/25 06:43:30 AM,1.980,,,,,,,
9466,09/23/25 06:48:30 AM,2.624,,,,,,,
9467,09/23/25 06:53:30 AM,3.261,,,,,,,
9468,09/23/25 06:58:30 AM,3.683,,,,,,,
9469,09/23/25 07:03:30 AM,4.207,,,,,,,
9470,09/23/25 07:08:30 AM,4.934,,,,,,,
9471,09/23/25 07:13:30 AM,5.552,,,,,,,
9472,09/23/25 07:18:30 AM,6.268,,,,,,,
9473,09/23/25 07:23:30 AM,6.877,,,,,,,
9474,09/23/25 07:28:30 AM,7.481,,,,,,,
9475,09/23/25 07:33:30 AM,7.983,,,,,,,
9476,09/23/25 07:38:30 AM,8.581,,,,,,,
9477,09/23/25 07:43:30 AM,8.581,,,,,,,
9478,09/23/25 07:48:30 AM,8.581,,,,,,,
9479,09/23/25 07:53:30 AM,8.082,,,,,,,
9480,09/23/25 07:58:30 AM,8.182,,,,,,,
9481,09/23/25 08:03:30 AM,8.382,,,,,,,
9482,09/23/25 08:08:30 AM,8.581,,,,,,,
9483,09/23/25 08:13:30 AM,8.879,,,,,,,
9484,09/23/25 08:18:30 AM,9.077,,,,,,,
9485,09/23/25 08:23:30 AM,9.472,,,,,,,
9486,09/23/25 08:28:30 AM,9.472,,,,,,,
9487,09/23/25 08:33:30 AM,9.176,,,,,,,
9488,09/23/25 08:38:30 AM,9.176,,,,,,,
9489,09/23/25 08:43:30 AM,8.978,,,,,,,
9490,09/23/25 08:48:30 AM,9.077,,,,,,,
9491,09/23/25 08:53:30 AM,9.472,,,,,,,
9492,09/23/25 08:58:30 AM,9.866,,,,,,,
9493,09/23/25 09:03:30 AM,9.866,,,,,,,
9494,09/23/25 09:08:30 AM,10.063,,,,,,,
9495,09/23/25 09:13:30 AM,10.259,,,,,,,
9496,09/23/25 09:18:30 AM,10.357,,,,,,,
9497,09/23/25 09:23:30 AM,10.063,,,,,,,
9498,09/23/25 09:28:30 AM,10.455,,,,,,,
9499,09/23/25 09:33:30 AM,10.944,,,,,,,
9500,09/23/25 09:38:30 AM,11.334,,,,,,,
9501,09/23/25 09:43:30 AM,11.625,,,,,,,
9502,09/23/25 09:48:30 AM,11.819,,,,,,,
9503,09/23/25 09:53:30 AM,11.625,,,,,,,
9504,09/23/25 09:58:30 AM,11.625,,,,,,,
9505,09/23/25 10:03:30 AM,11.722,,,,,,,
9506,09/23/25 10:08:30 AM,11.916,,,,,,,
9507,09/23/25 10:13:30 AM,12.013,,,,,,,
9508,09/23/25 10:18:30 AM,12.207,,,,,,,
9509,09/23/25 10:23:30 AM,12.304,,,,,,,
9510,09/23/25 10:28:30 AM,12.497,,,,,,,
9511,09/23/25 10:33:30 AM,12.497,,,,,,,
9512,09/23/25 10:38:30 AM,12.594,,,,,,,
9513,09/23/25 10:43:30 AM,12.401,,,,,,,
9514,09/23/25 10:48:30 AM,12.401,,,,,,,
9515,09/23/25 10:53:30 AM,12.497,,,,,,,
9516,09/23/25 10:58:30 AM,12.401,,,,,,,
9517,09/23/25 11:03:30 AM,12.690,,,,,,,
9518,09/23/25 11:08:30 AM,12.980,,,,,,,
9519,09/23/25 11:13:30 AM,13.076,,,,,,,
9520,09/23/25 11:18:30 AM,13.076,,,,,,,
9521,09/23/25 11:23:30 AM,12.690,,,,,,,
9522,09/23/25 11:28:30 AM,12.787,,,,,,,
9523,09/23/25 11:33:30 AM,12.690,,,,,,,
9524,09/23/25 11:38:30 AM,12.304,,,,,,,
9525,09/23/25 11:43:30 AM,12.497,,,,,,,
9526,09/23/25 11:48:30 AM,12.883,,,,,,,
9527,09/23/25 11:53:30 AM,13.269,,,,,,,
9528,09/23/25 11:58:30 AM,13.269,,,,,,,
9529,09/23/25 12:03:30 PM,13.269,,,,,,,
9530,09/23/25 12:08:30 PM,12.883,,,,,,,
9531,09/23/25 12:13:30 PM,13.269,,,,,,,
9532,09/23/25 12:18:30 PM,13.461,,,,,,,
9533,09/23/25 12:23:30 PM,13.365,,,,,,,
9534,09/23/25 12:28:30 PM,13.269,,,,,,,
